,PLACE NAME,SUPERFICIE TOTAL EN M2,PRECIO USD POR M2,PRICE,CURRENCY,PRECIO USD,TIPO DE PROPIEDAD,CANTIDAD,ZONAS COMUNALES,ambientes_regex,parrilla_regex,cochera_regex,pileta_regex,sum_regex,solarium_regex,gym_regex,balcon_regex,jardin_regex,lavadero_regex,estrenar_regex,quincho_regex,patio_regex
10212,liniers,48.0,1729.1666666666667,83000.0,usd,83000.0,apartment,1.0,ZONA OESTE COMUNAL,2,0,0,0,0,0,0,1,0,0,0,0,0
10213,caballito,55.0,3036.3636363636365,167000.0,usd,167000.0,apartment,1.0,ZONA CENTRO COMUNAL,3,1,1,1,1,1,0,0,0,0,0,0,0
10214,liniers,42.0,1880.952380952381,79000.0,usd,79000.0,apartment,1.0,ZONA OESTE COMUNAL,2,0,0,0,0,0,0,1,0,0,0,0,0
10215,caballito,59.0,3271.186440677966,193000.0,usd,193000.0,apartment,1.0,ZONA CENTRO COMUNAL,3,1,1,1,1,1,0,0,0,0,0,0,0
10216,liniers,65.0576923076923,2305.6458764410286,150000.0,usd,150000.0,apartment,1.0,ZONA OESTE COMUNAL,3,0,1,0,0,0,0,0,0,0,0,0,1
10217,caballito,80.0,3240.0,259200.0,usd,259200.0,apartment,1.0,ZONA CENTRO COMUNAL,2,1,1,1,1,1,0,0,0,0,0,0,0
10218,mataderos,35.0,2000.0,70000.0,usd,70000.0,store,1.0,ZONA OESTE COMUNAL,0,0,0,0,0,0,0,0,0,0,1,0,0
10219,caballito,80.0,3265.0,261200.0,usd,261200.0,apartment,1.0,ZONA CENTRO COMUNAL,2,1,1,1,1,1,0,0,0,0,0,0,0
10220,villaurquiza,205.0,1609.7560975609756,330000.0,usd,330000.0,house,1.0,ZONA NORTE COMUNAL,0,0,0,0,0,0,0,0,0,0,0,0,0
10221,puertomadero,122.0,4754.098360655737,580000.0,usd,580000.0,apartment,1.0,ZONA ESTE COMUNAL,0,0,1,1,1,0,1,1,0,0,0,0,0
10222,monserrat,62.0,2596.7741935483873,161000.0,usd,161000.0,apartment,1.0,ZONA ESTE COMUNAL,3,0,0,0,1,0,0,1,0,1,0,0,0
10223,mataderos,40.0,1750.0,70000.0,usd,70000.0,store,1.0,ZONA OESTE COMUNAL,0,0,0,0,0,0,0,0,0,0,0,0,0
10224,villadevoto,306.43243243243245,701.6228611748103,215000.0,usd,215000.0,house,1.0,ZONA OESTE COMUNAL,3,1,0,0,0,0,0,0,0,1,0,0,1
10225,puertomadero,122.0,4590.163934426229,560000.0,usd,560000.0,apartment,1.0,ZONA ESTE COMUNAL,0,0,1,1,1,0,1,1,0,0,0,0,0
10226,colegiales,34.0,2147.0588235294117,73000.0,usd,73000.0,apartment,1.0,ZONA NORTE COMUNAL,0,0,0,0,0,0,0,0,0,0,0,0,0
10227,puertomadero,122.0,5000.0,610000.0,usd,610000.0,apartment,1.0,ZONA ESTE COMUNAL,0,0,1,1,1,0,1,1,0,0,0,0,0
10228,agronomía,494.0,860.3238866396761,425000.0,usd,425000.0,house,1.0,ZONA NORTE COMUNAL,5,1,0,0,0,0,0,1,0,1,0,0,1
10229,mataderos,34.0,3088.235294117647,105000.0,usd,105000.0,store,1.0,ZONA OESTE COMUNAL,0,0,0,0,0,0,0,0,0,0,0,0,0
10230,almagro,80.0,2500.0,200000.0,usd,200000.0,apartment,1.0,ZONA CENTRO COMUNAL,3,1,0,1,0,0,1,1,0,0,0,0,0
10231,villadevoto,306.43243243243245,946.3750220497442,290000.0,usd,290000.0,house,1.0,ZONA OESTE COMUNAL,0,0,0,0,0,0,0,0,0,0,0,0,1
10232,villapueyrredón,185.0,1216.2162162162163,225000.0,usd,225000.0,ph,1.0,ZONA NORTE COMUNAL,3,0,0,0,0,0,0,0,0,0,0,0,1
10233,liniers,55.0,1818.1818181818182,100000.0,usd,100000.0,apartment,1.0,ZONA OESTE COMUNAL,2,0,0,0,0,0,0,1,0,0,0,0,0
10234,nuñez,55.0,2727.2727272727275,150000.0,usd,150000.0,apartment,1.0,ZONA NORTE COMUNAL,4,0,0,0,0,0,0,1,0,1,0,0,0
10235,flores,52.0,2076.923076923077,108000.0,usd,108000.0,apartment,1.0,ZONA CENTRO COMUNAL,2,0,0,1,1,1,0,1,0,0,1,0,0
10236,palermo,75.0,4800.0,360000.0,usd,360000.0,apartment,1.0,ZONA NORTE COMUNAL,2,0,1,1,0,0,1,0,1,1,0,0,1
10237,villapueyrredón,57.0,3149.122807017544,179500.0,usd,179500.0,apartment,1.0,ZONA NORTE COMUNAL,3,1,1,0,0,0,0,0,0,0,0,0,0
10238,caballito,79.0,3194.9367088607596,252400.0,usd,252400.0,apartment,1.0,ZONA CENTRO COMUNAL,3,1,1,1,1,1,0,0,0,0,1,0,0
10239,almagro,72.0,2347.222222222222,169000.0,usd,169000.0,apartment,1.0,ZONA CENTRO COMUNAL,3,0,0,0,0,0,0,0,0,1,0,0,1
10240,puertomadero,66.0,3181.818181818182,210000.0,usd,210000.0,apartment,1.0,ZONA ESTE COMUNAL,0,0,1,1,1,1,1,1,1,0,0,0,0
10241,caballito,82.0,2682.9268292682927,220000.0,usd,220000.0,apartment,1.0,ZONA CENTRO COMUNAL,3,1,1,1,1,1,0,0,0,0,1,0,0
10242,caballito,66.0,3296.969696969697,217600.0,usd,217600.0,apartment,1.0,ZONA CENTRO COMUNAL,3,1,1,1,1,1,0,0,0,0,1,0,0
10243,villaurquiza,70.0,2357.1428571428573,165000.0,usd,165000.0,apartment,1.0,ZONA NORTE COMUNAL,3,0,0,0,0,0,0,1,0,1,0,0,0
10244,villadevoto,405.0,2074.074074074074,840000.0,usd,840000.0,piso/penthouse,1.0,ZONA OESTE COMUNAL,5,1,1,1,0,0,0,1,1,0,0,1,1
10245,villadevoto,405.0,2074.074074074074,840000.0,usd,840000.0,house,1.0,ZONA OESTE COMUNAL,5,1,1,1,0,0,0,1,1,0,0,1,1
10246,puertomadero,160.0,5875.0,940000.0,usd,940000.0,apartment,1.0,ZONA ESTE COMUNAL,0,0,0,0,0,0,0,0,0,0,0,0,0
10247,puertomadero,190.0,6052.631578947368,1150000.0,usd,1150000.0,apartment,1.0,ZONA ESTE COMUNAL,0,0,0,0,0,0,0,0,0,0,0,0,0
10248,barracas,133.89655172413794,597.4761782127221,80000.0,usd,80000.0,ph,1.0,ZONA SUR COMUNAL,0,0,0,0,0,0,0,0,0,0,0,0,0
10249,belgrano,78.0,2692.3076923076924,210000.0,usd,210000.0,apartment,1.0,ZONA NORTE COMUNAL,4,0,0,0,1,1,0,1,0,1,0,0,0
10250,villadelparque,450.0,1400.0,630000.0,usd,630000.0,store,1.0,ZONA OESTE COMUNAL,0,0,0,1,0,0,1,0,0,0,0,0,0
10251,belgrano,101.89594594594594,2443.669350025861,249000.0,usd,249000.0,apartment,1.0,ZONA NORTE COMUNAL,4,0,0,0,0,0,0,0,0,1,0,0,1
10252,congreso,125.0,2400.0,300000.0,usd,300000.0,apartment,1.0,ZONA ESTE COMUNAL,5,0,0,0,0,0,0,0,0,0,0,0,0
10253,sannicolás,125.0,2400.0,300000.0,usd,300000.0,apartment,1.0,ZONA ESTE COMUNAL,5,0,0,0,0,0,0,0,0,0,0,0,0
10254,villaurquiza,112.53061224489795,1990.56945955749,224000.0,usd,224000.0,ph,1.0,ZONA NORTE COMUNAL,4,1,0,0,0,0,0,0,0,0,0,0,0
10255,tribunales,125.0,2400.0,300000.0,usd,300000.0,apartment,1.0,ZONA ESTE COMUNAL,5,0,0,0,0,0,0,0,0,0,0,0,0
10256,flores,72.0,2055.5555555555557,148000.0,usd,148000.0,apartment,1.0,ZONA CENTRO COMUNAL,3,1,1,1,0,1,1,1,0,1,0,0,0
10257,balvanera,120.0,1650.0,198000.0,usd,198000.0,apartment,1.0,ZONA ESTE COMUNAL,4,0,1,0,0,0,0,1,0,0,0,0,1
10258,villaortuzar,173.0,1387.2832369942196,240000.0,usd,240000.0,ph,1.0,ZONA NORTE COMUNAL,5,0,0,0,1,0,0,0,0,0,0,0,1
10259,flores,72.0,2194.4444444444443,158000.0,usd,158000.0,apartment,1.0,ZONA CENTRO COMUNAL,3,1,1,1,0,1,1,1,0,1,0,0,0
10260,balvanera,120.0,1500.0,180000.0,usd,180000.0,apartment,1.0,ZONA ESTE COMUNAL,4,0,1,0,0,0,0,1,0,0,0,0,1
10261,flores,52.0,2028.8461538461538,105500.0,usd,105500.0,apartment,1.0,ZONA CENTRO COMUNAL,3,1,1,1,0,1,1,1,0,1,0,0,0
10262,palermosoho,189.0,2222.222222222222,420000.0,usd,420000.0,ph,1.0,ZONA NORTE COMUNAL,4,0,0,0,0,0,0,0,0,1,0,0,0
10263,flores,52.0,2057.6923076923076,107000.0,usd,107000.0,apartment,1.0,ZONA CENTRO COMUNAL,3,1,1,1,0,1,1,1,0,1,0,0,0
10264,flores,52.0,2144.230769230769,111500.0,usd,111500.0,apartment,1.0,ZONA CENTRO COMUNAL,3,1,1,1,0,1,1,1,0,1,0,0,0
10265,palermo,67.0,4104.477611940299,275000.0,usd,275000.0,apartment,1.0,ZONA NORTE COMUNAL,2,1,1,1,0,0,0,1,0,0,0,0,1
10266,villacrespo,64.0,2718.75,174000.0,usd,174000.0,apartment,1.0,ZONA NORTE COMUNAL,2,0,0,1,0,0,1,1,0,1,0,0,0
10267,colegiales,38.0,2631.5789473684213,100000.0,usd,100000.0,apartment,1.0,ZONA NORTE COMUNAL,2,0,0,0,0,0,0,1,0,0,0,0,0
10268,caballito,90.0,2022.2222222222222,182000.0,usd,182000.0,apartment,1.0,ZONA CENTRO COMUNAL,4,0,0,0,0,0,0,1,0,1,0,0,0
10269,villaurquiza,50.0,2690.0,134500.0,usd,134500.0,apartment,1.0,ZONA NORTE COMUNAL,3,0,0,0,0,0,0,0,0,1,0,0,0
10270,belgrano,59.0,2694.915254237288,159000.0,usd,159000.0,apartment,1.0,ZONA NORTE COMUNAL,2,1,0,1,1,0,1,1,0,1,0,0,0
10271,belgrano,59.0,2864.406779661017,169000.0,usd,169000.0,apartment,1.0,ZONA NORTE COMUNAL,2,1,0,1,1,0,1,1,0,1,0,0,0
10272,caballito,140.0,1892.857142857143,265000.0,usd,265000.0,apartment,1.0,ZONA CENTRO COMUNAL,4,0,0,0,0,0,0,0,0,0,0,0,0
10273,villaurquiza,59.0,2864.406779661017,169000.0,usd,169000.0,apartment,1.0,ZONA NORTE COMUNAL,2,1,0,1,1,0,1,1,0,1,0,0,0
10274,villaurquiza,59.0,2694.915254237288,159000.0,usd,159000.0,apartment,1.0,ZONA NORTE COMUNAL,2,1,0,1,1,0,1,1,0,1,0,0,0
10275,monserrat,71.44444444444444,1329.7045101088647,95000.0,usd,95000.0,apartment,1.0,ZONA ESTE COMUNAL,3,0,0,0,0,0,0,0,0,0,0,0,0
10276,palermo,75.0,5000.0,375000.0,usd,375000.0,apartment,1.0,ZONA NORTE COMUNAL,2,0,1,1,0,1,1,0,1,1,0,0,0
10277,palermochico,75.0,5000.0,375000.0,usd,375000.0,apartment,1.0,ZONA NORTE COMUNAL,2,0,1,1,0,1,1,0,1,1,0,0,0
10278,recoleta,120.0,2083.3333333333335,250000.0,usd,250000.0,apartment,1.0,ZONA ESTE COMUNAL,3,1,0,0,0,0,0,1,0,0,0,0,0
10279,belgrano,76.0,2296.0526315789475,174500.0,usd,174500.0,apartment,1.0,ZONA NORTE COMUNAL,4,0,0,0,0,0,0,1,0,0,0,0,0
10280,monserrat,71.44444444444444,1322.706065318818,94500.0,usd,94500.0,apartment,1.0,ZONA ESTE COMUNAL,3,0,0,0,0,0,0,0,0,0,0,0,0
10281,belgrano,78.0,2910.25641025641,227000.0,usd,227000.0,apartment,1.0,ZONA NORTE COMUNAL,3,0,0,0,0,0,0,1,0,1,0,0,0
10282,almagro,49.0,1734.6938775510205,85000.0,usd,85000.0,apartment,1.0,ZONA CENTRO COMUNAL,0,0,0,0,0,0,0,0,0,0,0,0,0
10283,villadelparque,75.0,1933.3333333333333,145000.0,usd,145000.0,apartment,1.0,ZONA OESTE COMUNAL,4,0,0,0,0,0,0,0,0,0,0,0,0
10284,villaluro,76.0,1776.3157894736842,135000.0,usd,135000.0,apartment,1.0,ZONA OESTE COMUNAL,2,0,1,0,0,0,0,1,0,0,0,0,1
10285,paternal,75.0,1933.3333333333333,145000.0,usd,145000.0,apartment,1.0,ZONA NORTE COMUNAL,4,0,0,0,0,0,0,0,0,0,0,0,0
10286,caballito,75.0,1933.3333333333333,145000.0,usd,145000.0,apartment,1.0,ZONA CENTRO COMUNAL,4,0,0,0,0,0,0,0,0,0,0,0,0
10287,villaluro,78.0,1282.051282051282,100000.0,usd,100000.0,apartment,1.0,ZONA OESTE COMUNAL,2,0,1,0,0,0,0,1,0,0,0,0,1
10288,villaluro,60.0,2083.3333333333335,125000.0,usd,125000.0,apartment,1.0,ZONA OESTE COMUNAL,2,0,1,0,0,0,0,1,0,0,0,0,1
10289,flores,75.0,1933.3333333333333,145000.0,usd,145000.0,apartment,1.0,ZONA CENTRO COMUNAL,4,0,0,0,0,0,0,0,0,0,0,0,0
10290,villaluro,47.0,2446.808510638298,115000.0,usd,115000.0,apartment,1.0,ZONA OESTE COMUNAL,2,0,1,0,0,0,0,1,0,0,0,0,0
10291,villaluro,56.0,2232.1428571428573,125000.0,usd,125000.0,apartment,1.0,ZONA OESTE COMUNAL,2,0,1,0,0,0,0,1,0,0,0,0,1
10292,belgrano,75.0,2493.3333333333335,187000.0,usd,187000.0,apartment,1.0,ZONA NORTE COMUNAL,3,0,0,0,0,0,0,0,0,0,0,0,0
10293,mataderos,261.725,683.9239659948419,179000.0,usd,179000.0,house,1.0,ZONA OESTE COMUNAL,3,0,0,0,0,0,0,0,0,0,0,0,1
10294,coghlan,60.0,2666.6666666666665,160000.0,usd,160000.0,apartment,1.0,ZONA NORTE COMUNAL,3,0,0,0,0,0,0,1,0,0,0,0,0
10295,mataderos,121.9423076923077,902.0659202018609,110000.0,usd,110000.0,ph,1.0,ZONA OESTE COMUNAL,0,1,0,0,0,0,0,0,0,1,0,0,0
10296,belgrano,62.0,2580.6451612903224,160000.0,usd,160000.0,apartment,1.0,ZONA NORTE COMUNAL,3,0,0,0,0,0,0,0,0,0,0,0,0
10297,villalugano,243.68421052631578,943.8444924406048,230000.0,usd,230000.0,house,1.0,ZONA SUR COMUNAL,2,0,0,0,0,0,0,0,0,1,0,1,0
10298,villalugano,243.68421052631578,1579.9136069114472,385000.0,usd,385000.0,house,1.0,ZONA SUR COMUNAL,0,1,0,0,0,0,0,0,1,1,0,1,1
10299,tribunales,94.28,1887.9932117098006,178000.0,usd,178000.0,apartment,1.0,ZONA ESTE COMUNAL,3,0,0,0,0,0,0,0,0,0,0,0,0
10300,mataderos,261.725,706.8487916706466,185000.0,usd,185000.0,house,1.0,ZONA OESTE COMUNAL,0,0,0,0,0,0,0,0,0,1,0,0,1
10301,mataderos,240.0,1041.6666666666667,250000.0,usd,250000.0,house,1.0,ZONA OESTE COMUNAL,5,0,0,0,0,0,0,1,0,0,0,0,1
10302,barracas,260.9142857142857,709.0451160753395,185000.0,usd,185000.0,house,1.0,ZONA SUR COMUNAL,5,0,0,0,0,0,0,1,1,1,0,0,1
10303,belgrano,117.0,2547.008547008547,298000.0,usd,298000.0,apartment,1.0,ZONA NORTE COMUNAL,4,0,1,0,0,0,0,1,0,1,0,0,0
10304,liniers,38.0,1605.2631578947369,61000.0,usd,61000.0,ph,1.0,ZONA OESTE COMUNAL,1,0,0,0,0,0,0,0,0,0,0,0,0
10305,villalugano,260.0,519.2307692307693,135000.0,usd,135000.0,house,1.0,ZONA SUR COMUNAL,0,1,0,0,0,0,0,0,1,1,0,0,0
10306,mataderos,270.0,1296.2962962962963,350000.0,usd,350000.0,house,1.0,ZONA OESTE COMUNAL,0,1,1,0,0,0,0,0,0,1,0,0,1
10307,mataderos,461.0,563.9913232104121,260000.0,usd,260000.0,house,1.0,ZONA OESTE COMUNAL,0,0,0,0,0,0,0,0,0,0,0,0,0
10308,nuñez,82.0,2378.048780487805,195000.0,usd,195000.0,apartment,1.0,ZONA NORTE COMUNAL,3,0,0,0,0,0,0,1,0,1,0,0,0
10309,liniers,120.0,1491.6666666666667,179000.0,usd,179000.0,house,1.0,ZONA OESTE COMUNAL,3,0,0,0,0,0,0,0,1,0,0,0,1
10310,mataderos,261.725,1662.0498614958447,435000.0,usd,435000.0,house,1.0,ZONA OESTE COMUNAL,0,1,0,0,0,0,0,0,0,1,0,1,0
10311,villalugano,243.68421052631578,759.1792656587473,185000.0,usd,185000.0,house,1.0,ZONA SUR COMUNAL,0,0,0,0,0,0,0,0,1,1,0,1,0
10312,belgrano,170.0,2235.294117647059,380000.0,usd,380000.0,apartment,1.0,ZONA NORTE COMUNAL,5,0,0,0,0,0,0,0,0,1,0,0,1
10313,liniers,242.0,1115.702479338843,270000.0,usd,270000.0,house,1.0,ZONA OESTE COMUNAL,0,0,0,0,0,0,0,0,0,1,0,0,0
10314,villalugano,243.68421052631578,984.8812095032398,240000.0,usd,240000.0,house,1.0,ZONA SUR COMUNAL,0,0,0,0,0,0,0,0,0,0,0,0,0
10315,liniers,50.0,1960.0,98000.0,usd,98000.0,apartment,1.0,ZONA OESTE COMUNAL,2,0,0,0,0,0,0,1,0,0,1,0,0
10316,mataderos,211.0,639.8104265402843,135000.0,usd,135000.0,ph,1.0,ZONA OESTE COMUNAL,1,0,0,0,0,0,0,0,0,1,0,0,1
10317,mataderos,261.725,1604.7377973063328,420000.0,usd,420000.0,house,1.0,ZONA OESTE COMUNAL,2,0,0,0,0,0,0,1,0,0,0,0,0
10318,flores,80.0,1750.0,140000.0,usd,140000.0,apartment,1.0,ZONA CENTRO COMUNAL,3,0,1,1,1,0,0,0,0,1,0,0,1
10319,nuñez,102.0,2058.823529411765,210000.0,usd,210000.0,apartment,1.0,ZONA NORTE COMUNAL,0,0,1,0,1,0,0,0,0,0,0,0,0
10320,flores,253.19298245614036,983.4395787139689,249000.0,usd,249000.0,house,1.0,ZONA CENTRO COMUNAL,3,0,0,0,0,0,0,0,0,0,0,0,1
10321,villalugano,181.0,867.4033149171271,157000.0,usd,157000.0,house,1.0,ZONA SUR COMUNAL,0,1,0,0,0,0,0,0,0,0,0,0,1
10322,mataderos,120.0,1000.0,120000.0,usd,120000.0,ph,1.0,ZONA OESTE COMUNAL,0,0,0,0,0,0,0,0,0,0,0,0,1
10323,villalugano,243.68421052631578,410.3671706263499,100000.0,usd,100000.0,house,1.0,ZONA SUR COMUNAL,3,0,0,0,0,0,0,0,0,0,0,0,1
10324,mataderos,240.0,595.8333333333334,143000.0,usd,143000.0,ph,1.0,ZONA OESTE COMUNAL,0,0,0,0,0,0,0,1,0,1,0,1,0
10325,villalugano,220.0,1454.5454545454545,320000.0,usd,320000.0,house,1.0,ZONA SUR COMUNAL,0,0,1,0,0,0,0,0,0,1,0,1,1
10326,monserrat,63.0,1580.7936507936508,99590.0,usd,99590.0,apartment,1.0,ZONA ESTE COMUNAL,0,1,0,1,1,1,0,0,0,0,0,0,0
10327,belgrano,250.0,3000.0,750000.0,usd,750000.0,piso/penthouse,1.0,ZONA NORTE COMUNAL,0,0,1,0,0,0,0,0,0,1,0,0,0
10328,mataderos,182.66666666666666,656.9343065693431,120000.0,usd,120000.0,store,1.0,ZONA OESTE COMUNAL,0,0,0,0,0,0,0,0,0,1,0,0,1
10329,villaluro,47.0,1595.7446808510638,75000.0,usd,75000.0,ph,1.0,ZONA OESTE COMUNAL,1,0,1,0,0,0,0,0,0,0,0,0,1
10330,villalugano,243.68421052631578,722.2462203023758,176000.0,usd,176000.0,house,1.0,ZONA SUR COMUNAL,0,0,0,0,0,0,0,0,0,0,0,1,0
10331,monserrat,51.0,1894.313725490196,96610.0,usd,96610.0,apartment,1.0,ZONA ESTE COMUNAL,0,1,0,1,1,1,0,0,0,0,0,0,0
10332,villalugano,243.68421052631578,668.8984881209503,163000.0,usd,163000.0,house,1.0,ZONA SUR COMUNAL,0,1,0,0,0,0,0,0,0,0,0,0,1
10333,floresta,75.79661016949153,1649.1502683363149,125000.0,usd,125000.0,apartment,1.0,ZONA OESTE COMUNAL,0,0,0,0,0,0,0,0,0,1,0,0,0
10334,villalugano,243.68421052631578,1723.5421166306696,420000.0,usd,420000.0,house,1.0,ZONA SUR COMUNAL,3,0,0,0,0,0,0,0,0,0,0,0,1
10335,monserrat,51.0,1921.9607843137255,98020.0,usd,98020.0,apartment,1.0,ZONA ESTE COMUNAL,0,1,0,1,1,1,0,0,0,0,0,0,0
10336,mataderos,163.0,1036.8098159509202,169000.0,usd,169000.0,house,1.0,ZONA OESTE COMUNAL,0,0,0,0,0,0,0,0,0,0,0,0,1
10337,mataderos,261.725,1222.6573693762537,320000.0,usd,320000.0,house,1.0,ZONA OESTE COMUNAL,0,1,0,0,0,0,0,0,1,0,0,1,1
10338,palermosoho,149.0,2000.0,298000.0,usd,298000.0,apartment,1.0,ZONA NORTE COMUNAL,4,0,1,0,0,0,0,1,0,1,0,0,1
10339,monserrat,53.0,1929.811320754717,102280.0,usd,102280.0,apartment,1.0,ZONA ESTE COMUNAL,0,1,0,1,1,1,0,0,0,0,0,0,0
10340,mataderos,121.9423076923077,1221.8892919097934,149000.0,usd,149000.0,ph,1.0,ZONA OESTE COMUNAL,0,0,0,0,0,0,0,0,0,0,0,0,0
10341,villalugano,243.68421052631578,689.4168466522679,168000.0,usd,168000.0,house,1.0,ZONA SUR COMUNAL,0,0,0,0,0,0,0,0,0,0,0,1,1
10342,palermo,96.20251572327044,3950.0006537571426,380000.0,usd,380000.0,apartment,1.0,ZONA NORTE COMUNAL,0,0,0,0,0,0,0,0,0,1,0,0,1
10343,monserrat,51.0,1977.0588235294117,100830.0,usd,100830.0,apartment,1.0,ZONA ESTE COMUNAL,0,1,0,1,1,1,0,0,0,0,0,0,0
10344,villalugano,65.05882352941177,1214.2857142857142,79000.0,usd,79000.0,apartment,1.0,ZONA SUR COMUNAL,0,0,0,0,0,0,0,0,0,0,0,0,0
10345,belgrano,101.89594594594594,4808.82723499065,490000.0,usd,490000.0,apartment,1.0,ZONA NORTE COMUNAL,0,0,0,0,0,0,0,1,0,1,0,0,0
10346,monserrat,53.0,1926.0377358490566,102080.0,usd,102080.0,apartment,1.0,ZONA ESTE COMUNAL,0,1,0,1,1,1,0,0,0,0,0,0,0
10347,saavedra,78.72727272727273,1841.8013856812931,145000.0,usd,145000.0,apartment,1.0,ZONA NORTE COMUNAL,4,0,0,0,0,0,0,1,0,1,0,0,0
10348,mataderos,78.6923076923077,1080.156402737048,85000.0,usd,85000.0,apartment,1.0,ZONA OESTE COMUNAL,0,0,0,0,0,0,0,1,0,0,0,0,0
10349,liniers,77.33333333333333,1228.448275862069,95000.0,usd,95000.0,duplex/triplex,1.0,ZONA OESTE COMUNAL,2,0,0,0,0,0,0,0,0,1,0,0,1
10350,belgrano,37.0,2837.837837837838,105000.0,usd,105000.0,apartment,1.0,ZONA NORTE COMUNAL,1,0,1,0,0,0,0,0,0,0,1,0,0
10351,caballito,75.0,2893.3333333333335,217000.0,usd,217000.0,apartment,1.0,ZONA CENTRO COMUNAL,3,1,0,0,1,1,0,1,0,1,0,0,0
10352,caballito,79.0,2278.481012658228,180000.0,usd,180000.0,apartment,1.0,ZONA CENTRO COMUNAL,2,0,1,1,1,1,0,1,0,0,0,0,0
10353,caballito,90.02739726027397,3554.473524041388,320000.0,usd,320000.0,apartment,1.0,ZONA CENTRO COMUNAL,0,0,0,0,0,0,0,1,0,1,0,0,0
10354,sancristobal,103.0,1456.3106796116506,150000.0,usd,150000.0,apartment,1.0,ZONA ESTE COMUNAL,0,0,0,0,0,0,0,0,0,0,0,0,0
10355,boedo,61.0,2131.1475409836066,130000.0,usd,130000.0,apartment,1.0,ZONA CENTRO COMUNAL,0,0,0,0,0,0,0,0,0,1,0,0,1
10356,barrionorte,66.0,3484.848484848485,230000.0,usd,230000.0,store,1.0,ZONA ESTE COMUNAL,0,0,0,0,0,0,0,0,0,0,0,0,0
10357,caballito,271.0,996.309963099631,270000.0,usd,270000.0,ph,1.0,ZONA CENTRO COMUNAL,0,0,0,0,0,0,0,1,0,0,0,0,0
10358,pompeya,152.71428571428572,785.7811038353601,120000.0,usd,120000.0,ph,1.0,ZONA SUR COMUNAL,0,1,0,0,0,0,0,0,0,0,0,1,1
10359,barrionorte,102.47895791583166,1463.7151182118623,150000.0,usd,150000.0,apartment,1.0,ZONA ESTE COMUNAL,0,0,0,0,0,0,0,0,0,0,0,0,0
10360,flores,191.0,1308.9005235602094,250000.0,usd,250000.0,house,1.0,ZONA CENTRO COMUNAL,4,1,1,0,1,0,0,0,0,0,0,0,1
10361,flores,192.0,1510.4166666666667,290000.0,usd,290000.0,house,1.0,ZONA CENTRO COMUNAL,3,0,0,0,0,0,0,1,0,1,0,0,1
10362,belgrano,150.0,3666.6666666666665,550000.0,usd,550000.0,apartment,1.0,ZONA NORTE COMUNAL,0,1,1,1,1,1,1,0,0,0,0,0,0
10363,belgrano,135.0,3703.703703703704,500000.0,usd,500000.0,apartment,1.0,ZONA NORTE COMUNAL,3,1,1,1,1,1,1,1,0,0,1,0,0
10364,palermo,58.0,3862.0689655172414,224000.0,usd,224000.0,apartment,1.0,ZONA NORTE COMUNAL,2,0,0,0,0,0,0,0,0,0,1,0,0
10365,palermo,66.0,3712.121212121212,245000.0,usd,245000.0,apartment,1.0,ZONA NORTE COMUNAL,0,1,0,0,1,0,1,1,0,0,1,0,0
10366,villadelparque,60.0,2250.0,135000.0,usd,135000.0,apartment,1.0,ZONA OESTE COMUNAL,2,1,1,0,1,0,0,0,0,0,0,0,0
10367,palermohollywood,86.0,1918.6046511627908,165000.0,usd,165000.0,apartment,1.0,ZONA NORTE COMUNAL,0,0,0,0,0,0,0,0,0,1,0,0,1
10368,belgrano,71.0,2605.6338028169016,185000.0,usd,185000.0,apartment,1.0,ZONA NORTE COMUNAL,2,1,0,1,0,1,0,1,0,0,1,0,0
10369,villadelparque,60.0,2333.3333333333335,140000.0,usd,140000.0,apartment,1.0,ZONA OESTE COMUNAL,2,1,1,0,1,0,0,0,0,0,0,0,0
10370,barrionorte,56.0,4089.285714285714,229000.0,usd,229000.0,apartment,1.0,ZONA ESTE COMUNAL,2,0,0,0,0,0,0,0,0,0,1,0,0
10371,villadelparque,60.0,2500.0,150000.0,usd,150000.0,apartment,1.0,ZONA OESTE COMUNAL,2,1,1,0,1,0,0,0,0,0,0,0,0
10372,belgrano,88.0,4534.090909090909,399000.0,usd,399000.0,apartment,1.0,ZONA NORTE COMUNAL,0,0,1,1,0,1,0,0,0,1,1,0,0
10373,barrionorte,162.0,4091.9753086419755,662900.0,usd,662900.0,apartment,1.0,ZONA ESTE COMUNAL,4,1,1,1,1,1,1,1,1,1,0,0,0
10374,barrionorte,134.0,4085.0746268656717,547400.0,usd,547400.0,apartment,1.0,ZONA ESTE COMUNAL,4,1,1,1,1,1,1,1,1,1,0,0,0
10375,nuñez,150.0,3200.0,480000.0,usd,480000.0,apartment,1.0,ZONA NORTE COMUNAL,0,0,1,0,0,0,0,0,0,0,0,0,0
10376,barrionorte,66.0,4227.272727272727,279000.0,usd,279000.0,apartment,1.0,ZONA ESTE COMUNAL,4,1,1,1,1,1,1,1,1,1,0,0,0
10377,barrionorte,105.0,4259.047619047619,447200.0,usd,447200.0,apartment,1.0,ZONA ESTE COMUNAL,4,1,1,1,1,1,1,1,1,1,0,0,0
10378,recoleta,137.0,2992.700729927007,410000.0,usd,410000.0,apartment,1.0,ZONA ESTE COMUNAL,4,0,1,0,0,0,0,0,0,1,0,0,0
